MonthYear,YEAR,Actor1Name,Actor1Code,QuadClass,Actor2Name,Actor2Code,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Fullname,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Fullname,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long
199310,1993,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,040,1.0,3,3,6.28019323671498,"Washington, District of Columbia, United States",38.8951,-77.0364,Israel,31.5,34.75,"Washington, District of Columbia, United States",38.8951,-77.0364
199310,1993,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,040,1.0,3,3,6.28019323671498,"Washington, District of Columbia, United States",38.8951,-77.0364,Israel,31.5,34.75,"Washington, District of Columbia, United States",38.8951,-77.0364
199312,1993,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,9,9,3.59281437125748,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199312,1993,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,040,1.0,9,9,3.59281437125748,Israel,31.5,34.75,"Bonn, Nordrhein-Westfalen, Germany",50.7333,7.1,"Bonn, Nordrhein-Westfalen, Germany",50.7333,7.1
199312,1993,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,9,9,6.31578947368421,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199312,1993,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,9,9,6.31578947368421,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199401,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,7,7,5.80645161290323,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199401,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,2,2,5.80645161290323,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,Israel,31.5,34.75
199401,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,7,7,5.80645161290323,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199401,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,2,2,5.80645161290323,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,Israel,31.5,34.75
199402,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLOLEG,1,ISRAELI,ISR,040,1.0,2,2,8.2089552238806,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199402,1994,ISRAELI,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLOLEG,040,1.0,2,2,8.2089552238806,France,46.0,2.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,France,46.0,2.0
199404,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,030,4.0,9,9,6.0377358490566,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199404,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,9,9,6.0377358490566,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199404,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,030,4.0,9,9,6.0377358490566,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199404,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,9,9,6.0377358490566,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199406,1994,ISRAEL,ISR,2,PALESTINIAN LIBERATION ORGANIZATION,PALPLOGOV,080,5.0,4,4,8.21256038647343,Israel,31.5,34.75,Gaza Strip,8.73308,126.321,Gaza Strip,8.73308,126.321
199409,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,2,2,5.6,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199409,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,9,9,8.8,null,0.0,0.0,null,0.0,0.0,null,0.0,0.0
199409,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,9,9,5.1980198019802,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199409,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,9,9,5.1980198019802,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199409,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,7,7,11.1617312072893,Israel,31.5,34.75,Jordan,31.0,36.0,Israel,31.5,34.75
199409,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,2,2,11.1617312072893,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLOGOV,3,ISRAEL,ISR,100,-5.0,2,2,5.91259640102828,Kuwait,29.3375,47.6581,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLOGOV,3,ISRAEL,ISR,100,-5.0,7,7,5.91259640102828,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,040,1.0,1,1,5.68181818181818,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tunis, (TS26), Tunisia",36.8028,10.1797,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,040,1.0,8,8,5.68181818181818,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199410,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,1,1,5.68181818181818,"Tunis, (TS26), Tunisia",36.8028,10.1797,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199410,1994,ISRAELI,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,040,1.0,8,8,5.68181818181818,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199410,1994,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,040,1.0,4,4,8.03571428571429,"Gaza City, Israel (general), Israel",31.4167,34.3333,West Bank,31.6667,35.25,"Gaza City, Israel (general), Israel",31.4167,34.3333
199410,1994,AL HAQ,NGOPALHRI,1,ISRAEL,ISR,040,1.0,4,4,8.03571428571429,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
199410,1994,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,9,9,6.19195046439629,null,0.0,0.0,null,0.0,0.0,null,0.0,0.0
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,046,7.0,2,2,3.40557275541796,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,043,2.8,2,2,3.40557275541796,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
199410,1994,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,2,2,3.40557275541796,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
199410,1994,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,042,1.9,2,2,3.40557275541796,"Cairo, Al Qahirah, Egypt",30.05,31.25,"Gaza, Israel (general), Israel",31.4167,34.3333,"Cairo, Al Qahirah, Egypt",30.05,31.25
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,046,7.0,9,9,6.19195046439629,null,0.0,0.0,null,0.0,0.0,null,0.0,0.0
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,043,2.8,9,9,6.19195046439629,null,0.0,0.0,null,0.0,0.0,null,0.0,0.0
199410,1994,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,9,9,6.19195046439629,null,0.0,0.0,null,0.0,0.0,null,0.0,0.0
199410,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,037,5.0,1,1,7.52984389348026,Jordan,31.0,36.0,Jordan,31.0,36.0,Jordan,31.0,36.0
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,037,5.0,1,1,7.52984389348026,Jordan,31.0,36.0,Jordan,31.0,36.0,Jordan,31.0,36.0
199410,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,037,5.0,7,7,7.52984389348026,"Jerusalem, Israel (general), Israel",31.7667,35.2333,Egypt,27.0,30.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,037,5.0,5,5,7.52984389348026,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199410,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,037,5.0,2,2,7.52984389348026,Egypt,27.0,30.0,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199411,1994,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,130,-4.4,10,10,4.73186119873817,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
199411,1994,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,013,0.4,4,4,4.73186119873817,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
199411,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,12,12,7.15415829052193,Egypt,27.0,30.0,Israel,31.5,34.75,Egypt,27.0,30.0
199411,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,3,3,7.21092993820267,Egypt,27.0,30.0,Egypt,27.0,30.0,Egypt,27.0,30.0
199412,1994,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,5,5,6.59574468085106,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199412,1994,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,5,5,6.59574468085106,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199503,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,1,1,15.5172413793103,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Washington, District of Columbia, United States",38.8951,-77.0364
199503,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,3,3,15.5172413793103,"Washington, District of Columbia, United States",38.8951,-77.0364,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Washington, District of Columbia, United States",38.8951,-77.0364
199503,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,3,3,15.5172413793103,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
199503,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,1,1,15.5172413793103,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Washington, District of Columbia, United States",38.8951,-77.0364
199505,1995,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,111,-2.0,9,9,3.24324324324324,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199509,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,5,5,6.83371298405467,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,1,1,6.83371298405467,"Sirte, Sha`biyat Surt, Libya",31.2089,16.5887,"Sirte, Sha`biyat Surt, Libya",31.2089,16.5887,Israel,31.5,34.75
199509,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,5,5,6.83371298405467,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,1,1,6.83371298405467,"Sirte, Sha`biyat Surt, Libya",31.2089,16.5887,"Sirte, Sha`biyat Surt, Libya",31.2089,16.5887,Israel,31.5,34.75
199509,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,5,5,7.28155339805825,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,5,5,7.28155339805825,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,1,1,7.28155339805825,Libya,25.0,17.0,Libya,25.0,17.0,Libya,25.0,17.0
199509,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,1,1,7.28155339805825,Libya,25.0,17.0,Libya,25.0,17.0,Libya,25.0,17.0
199509,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,050,3.5,2,2,4.33526011560694,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,ISRAEL,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,100,-5.0,2,2,4.33526011560694,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199509,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,050,3.5,2,2,4.33526011560694,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199510,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,7,7,6.56716417910448,Israel,31.5,34.75,Israel,31.5,34.75,"Oslo, Oslo, Norway",59.9167,10.75
199510,1995,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,2,2,6.56716417910448,"Tripoli, Tarabulus, Libya",32.8925,13.18,"Tripoli, Tarabulus, Libya",32.8925,13.18,"Tripoli, Tarabulus, Libya",32.8925,13.18
199510,1995,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,111,-2.0,3,3,2.42424242424242,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199510,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,7,7,6.56716417910448,Israel,31.5,34.75,Israel,31.5,34.75,"Oslo, Oslo, Norway",59.9167,10.75
199510,1995,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,2,2,6.56716417910448,"Tripoli, Tarabulus, Libya",32.8925,13.18,"Tripoli, Tarabulus, Libya",32.8925,13.18,"Tripoli, Tarabulus, Libya",32.8925,13.18
199601,1996,AL HAQ,NGOPALHRI,3,JERUSALEM,ISR,100,-5.0,2,2,2.82258064516129,"Cairo, Al Qahirah, Egypt",30.05,31.25,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199602,1996,AL HAQ,NGOPALHRI,3,ISRAELI,ISRGOV,112,-2.0,5,5,4.5045045045045,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199602,1996,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,112,-2.0,3,3,4.5045045045045,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199602,1996,ISRAELI,ISR,4,AL HAQ,NGOPALHRI,173,-5.0,5,5,9.46745562130178,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199602,1996,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,020,3.0,4,4,4.72222222222222,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199603,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,130,-4.4,3,3,4.34083601286174,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199603,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,130,-4.4,1,1,4.34083601286174,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,West Bank,31.6667,35.25,West Bank,31.6667,35.25
199603,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,130,-4.4,4,4,4.34083601286174,West Bank,31.6667,35.25,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
199603,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,1124,-2.0,1,1,4.92196878751501,"Ramallah, West Bank (general), West Bank",31.9026,35.1955,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199603,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,1124,-2.0,1,1,4.92196878751501,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199604,1996,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,051,3.4,4,4,3.63636363636364,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
199605,1996,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,140,-6.5,5,5,4.97512437810945,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885
199605,1996,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,190,-10.0,1,1,6.26506024096386,Iraq,33.0,44.0,Iraq,33.0,44.0,Iraq,33.0,44.0
199605,1996,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,190,-10.0,3,3,6.26506024096386,"Haifa, H_efa, Israel",32.8184,34.9885,Iraq,33.0,44.0,"Haifa, H_efa, Israel",32.8184,34.9885
199605,1996,ISRAEL,ISR,4,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,186,-10.0,5,5,4.97512437810945,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885
199605,1996,AL HAQ,NGOPALHRI,1,ISRAEL,ISRCOP,011,-0.1,2,2,4.26666666666667,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199605,1996,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,4,JERUSALEM,ISR,160,-4.0,4,4,6.50520596357942,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199606,1996,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,3,3,3.28358208955224,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199606,1996,ADDAMEER,NGOPALHRI,1,ISRAEL,ISRLEG,010,0.0,1,1,3.28358208955224,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199607,1996,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,057,8.0,8,8,6.66666666666667,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199607,1996,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,057,8.0,8,8,6.66666666666667,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199608,1996,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,JERUSALEM,ISR,020,3.0,4,4,7.07070707070707,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199610,1996,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,1056,-5.0,9,9,4.0582726326743,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199703,1997,ISRAELI,ISRCOP,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,5,5,1.87932739861523,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1
199703,1997,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,1,1,1.87932739861523,"Jerusalem, Israel (general), Israel",31.7667,35.2333,West Bank,31.6667,35.25,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199703,1997,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,1,1,1.87932739861523,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199703,1997,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,4,4,1.87932739861523,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1
199703,1997,ISRAELI,ISRMILSPY,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,3,3,1.87932739861523,"Jerusalem, Israel (general), Israel",31.7667,35.2333,West Bank,31.6667,35.25,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199703,1997,ISRAEL,ISRMILSPY,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,112,-2.0,1,1,1.87932739861523,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199704,1997,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,2,2,5.53846153846154,"Baram, Ha?afon, Israel",33.0592,35.4338,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Baram, Ha?afon, Israel",33.0592,35.4338
199707,1997,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,1,ISRAEL,ISR,010,0.0,2,2,3.35260115606936,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199707,1997,ISRAEL,ISR,3,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,142,-6.5,2,2,6.25,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199709,1997,PALESTINIAN HUMAN RIGHTS MONITORING GROUP,NGOPALHRI,3,ISRAEL,ISR,112,-2.0,1,1,2.84697508896797,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
199709,1997,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,036,4.0,2,2,7.96019900497512,Israel,31.5,34.75,Israel,31.5,34.75,United States,38.0,-97.0
199709,1997,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,036,4.0,5,5,7.96019900497512,United States,38.0,-97.0,Israel,31.5,34.75,United States,38.0,-97.0
199709,1997,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,036,4.0,4,4,7.96019900497512,Israel,31.5,34.75,Israel,31.5,34.75,United States,38.0,-97.0
199709,1997,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,036,4.0,2,2,7.96019900497512,Israel,31.5,34.75,United States,38.0,-97.0,United States,38.0,-97.0
199709,1997,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,036,4.0,5,5,7.96019900497512,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
199709,1997,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,026,4.0,4,4,7.96019900497512,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
